Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Repeat Customers,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Profit Margin,Country,Region,State or Province,City,Postal Code,Order Date,Order Month,Order Year,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Return Status,month year
20325,Critical,$0.03,$2.10,$0.70,2418,Repeat Customer,Kyle Fink,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,"Sanford EarthWrite® Recycled Pencils, Medium Soft, #2",0.57,-169.0259174,United States,South,Virginia,Petersburg,23805,42010,January,2015,42011,"-$1,473.91",4,$8.72,86750,#REF!,January-2015
20350,Not Specified,$0.06,$1.70,$1.99,3285,Repeat Customer,Ricky Garner,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,BASF Silver 74 Minute CD-R,0.51,6.590222222,United States,South,Virginia,Herndon,20170,42010,January,2015,42011,$80.07,7,$12.15,90750,#REF!,January-2015
20351,Not Specified,$0.01,$30.98,$5.09,3285,Repeat Customer,Ricky Garner,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 19,0.4,3.10798835,United States,South,Virginia,Herndon,20170,42010,January,2015,42012,$896.41,9,$288.42,90750,#REF!,January-2015
18947,Medium,$0.07,$7.68,$6.16,3347,Repeat Customer,Carrie McIntosh,Express Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC VeloBinder Strips,0.35,5.693547221,United States,South,Florida,Royal Palm Beach,33411,42010,January,2015,42012,$126.00,1,$22.13,89355,#REF!,January-2015
18948,Medium,$0.05,$6.64,$4.95,3347,Repeat Customer,Carrie McIntosh,Express Air,Consumer,Furniture,Office Furnishings,Small Pack,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,0.37,-2.719613696,United States,South,Florida,Royal Palm Beach,33411,42010,January,2015,42012,-$92.93,5,$34.17,89355,#REF!,January-2015
20847,High,$0.01,$2.84,$0.93,3,One-Time Customer,Bonnie Potter,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Liquid Accent™ Tank-Style Highlighters,0.54,0.350499616,United States,West,Washington,Anacortes,98221,42011,January,2015,42012,$4.56,4,$13.01,88522,#REF!,January-2015
25539,Critical,$0.03,$14.20,$5.30,619,One-Time Customer,Howard Rogers,Regular Air,Consumer,Furniture,Office Furnishings,Wrap Bag,Coloredge Poster Frame,0.46,0.519565006,United States,Central,Michigan,Southgate,48195,42011,January,2015,42012,$107.02,14,$205.98,88196,#REF!,January-2015
24199,High,$0.08,$15.99,$13.18,651,Repeat Customer,Leah Clapp,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",0.37,-1.283867103,United States,West,Nevada,Las Vegas,89115,42011,January,2015,42012,-$246.93,12,$192.33,91575,#REF!,January-2015
20539,Medium,$0.03,$73.98,$14.52,1367,One-Time Customer,James Hunter,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,Keytronic French Keyboard,0.65,-4.128468742,United States,Central,Texas,Lubbock,79424,42011,January,2015,42014,-$326.23,1,$79.02,90513,#REF!,January-2015
18450,Medium,$0.05,$1.98,$4.77,1606,Repeat Customer,Don Rogers,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Reinforcements for Hole-Punch Pages,0.4,-4.067937677,United States,East,New York,Franklin Square,11010,42011,January,2015,42012,-$14.36,1,$3.53,87993,#REF!,January-2015
18451,Medium,$0.07,$699.99,$24.49,1606,Repeat Customer,Don Rogers,Express Air,Home Office,Technology,Copiers and Fax,Large Box,Canon PC1060 Personal Laser Copier,0.41,-4.062326766,United States,East,New York,Franklin Square,11010,42011,January,2015,42012,"-$2,870.28",1,$706.56,87993,#REF!,January-2015
18452,Medium,$0.07,"$6,783.02",$24.49,1606,Repeat Customer,Don Rogers,Regular Air,Home Office,Technology,Office Machines,Large Box,Polycom ViewStation™ ISDN Videoconferencing Unit,0.39,0.005943387,United States,East,New York,Franklin Square,11010,42011,January,2015,42012,$77.98,2,"$13,121.07",87993,#REF!,January-2015
19419,Low,$0.03,$5.08,$2.03,1781,Repeat Customer,Jackie Capps,Regular Air,Home Office,Furniture,Office Furnishings,Wrap Bag,"Master Caster Door Stop, Brown",0.51,0.69,United States,West,California,San Carlos,94070,42011,January,2015,42016,$15.15,4,$21.96,89858,#REF!,January-2015
22540,High,$0.07,$65.99,$5.99,2630,Repeat Customer,Betsy Puckett,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,i1000,0.58,-0.839916481,United States,Central,Oklahoma,Norman,73071,42011,January,2015,42012,-$139.18,3,$165.71,85915,#REF!,January-2015
19739,Medium,$0.00,$137.48,$32.18,3076,One-Time Customer,Peter Hardy,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,0.78,-0.684987363,United States,East,Ohio,Stow,44224,42011,January,2015,42012,-$203.27,2,$296.75,88241,#REF!,January-2015
1739,Medium,$0.00,$137.48,$32.18,3079,Repeat Customer,Andrew Levine,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,0.78,-0.136996549,United States,East,Pennsylvania,Philadelphia,19112,42011,January,2015,42012,-$203.27,10,"$1,483.76",12480,#REF!,January-2015
23764,Low,$0.02,$7.10,$6.05,3123,One-Time Customer,Jamie Manning,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Hanging View Binder, White, 1""",0.39,-0.794715447,United States,Central,Illinois,Melrose Park,60160,42011,January,2015,42013,-$48.88,8,$61.50,87287,#REF!,January-2015
23198,Low,$0.04,$33.89,$5.10,3303,One-Time Customer,Carole Creech,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"File Shuttle II and Handi-File, Black",0.6,0.342284689,United States,South,Florida,Lake Worth,33461,42011,January,2015,42016,$68.68,6,$200.64,87795,#REF!,January-2015
22234,Not Specified,$0.07,$14.56,$3.50,2099,One-Time Customer,Nathan Fox,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Acco 6 Outlet Guardian Premium Surge Suppressor,0.58,-0.538219648,United States,South,South Carolina,Myrtle Beach,29577,42012,January,2015,42013,-$45.53,6,$84.59,87888,#REF!,January-2015
23265,Low,$0.02,$5.81,$8.49,2508,One-Time Customer,Pauline Brooks,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes Black Plastic Comb Bindings,0.39,-3.239726673,United States,East,Maine,Sanford,4073,42012,January,2015,42016,-$137.49,7,$42.44,87031,#REF!,January-2015
18998,High,$0.03,$896.99,$19.99,2868,Repeat Customer,Eugene Clayton,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind TL300 Electric Binding System,0.38,0.69,United States,West,Washington,Edmonds,98026,42012,January,2015,42014,"$3,602.13",6,"$5,220.48",85826,#REF!,January-2015
18611,High,$0.07,$4.13,$0.99,2908,Repeat Customer,Robyn Lyon,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 491,0.39,0.681966397,United States,East,Ohio,Garfield Heights,44125,42012,January,2015,42012,$10.96,4,$16.07,88156,#REF!,January-2015
18612,High,$0.03,$22.72,$8.99,2908,Repeat Customer,Robyn Lyon,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"Executive Impressions 14"" Two-Color Numerals Wall Clock",0.44,0.69,United States,East,Ohio,Garfield Heights,44125,42012,January,2015,42012,$17.43,1,$25.26,88156,#REF!,January-2015
24627,Low,$0.04,$125.99,$8.99,358,One-Time Customer,Chris F Brandt,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,M70,0.59,-5.815858453,United States,East,Pennsylvania,King of Prussia,19406,42013,January,2015,42020,-$627.82,1,$107.95,91130,#REF!,January-2015
5722,Critical,$0.06,$179.99,$13.99,806,One-Time Customer,Judy Singer,Express Air,Small Business,Technology,Telephones and Communication,Medium Box,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,0.57,0.146411979,United States,South,Florida,Miami,33132,42013,January,2015,42015,"$1,220.04",54,"$8,332.91",40547,#REF!,January-2015
19173,High,$0.00,$11.66,$8.99,833,One-Time Customer,Gerald Love,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Boston 16765 Mini Stand Up Battery Pencil Sharpener,0.59,-1.470435348,United States,West,California,Gilroy,95020,42013,January,2015,42015,-$203.67,11,$138.51,89770,#REF!,January-2015
24974,Critical,$0.03,$30.98,$8.99,1527,Repeat Customer,Neil Parker,Express Air,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,"Boston School Pro Electric Pencil Sharpener, 1670",0.58,0.003140587,United States,South,Alabama,Decatur,35601,42013,January,2015,42015,$0.51,5,$162.39,86813,#REF!,January-2015
24975,Critical,$0.01,$525.98,$19.99,1528,One-Time Customer,Brad Stark,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind 300 Electric Binding Machine,0.37,-0.032905965,United States,South,North Carolina,Eden,27288,42013,January,2015,42015,-$161.92,9,"$4,920.81",86813,#REF!,January-2015
2571,Not Specified,$0.02,$4.13,$6.89,1745,Repeat Customer,Herbert Holden,Regular Air,Home Office,Office Supplies,Labels,Small Box,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",0.39,-1.127904949,United States,South,Georgia,Atlanta,30305,42013,January,2015,42014,-$51.74,9,$45.87,18561,#REF!,January-2015
20571,Not Specified,$0.02,$4.13,$6.89,1749,Repeat Customer,Sherri P Stephens,Regular Air,Home Office,Office Supplies,Labels,Small Box,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",0.39,-4.733660451,United States,Central,Oklahoma,Lawton,73505,42013,January,2015,42014,-$48.24,2,$10.19,87243,#REF!,January-2015
22450,Not Specified,$0.01,$5.38,$7.57,2164,Repeat Customer,Harry Sellers,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",0.36,-3.574923983,United States,West,California,Pasadena,91104,42013,January,2015,42014,-$66.78,3,$18.68,88794,#REF!,January-2015
22451,Not Specified,$0.05,$3.28,$3.97,2164,Repeat Customer,Harry Sellers,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 337,0.56,-3.992253444,United States,West,California,Pasadena,91104,42013,January,2015,42013,-$144.92,11,$36.30,88794,#REF!,January-2015
22449,Not Specified,$0.09,$2.78,$0.97,2165,One-Time Customer,Melanie Knight,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 339,0.59,-0.316381784,United States,East,Maine,Augusta,4330,42013,January,2015,42015,-$5.07,6,$16.03,88794,#REF!,January-2015
23666,Low,$0.10,$2.60,$2.40,2555,Repeat Customer,Karl Knowles,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,12 Colored Short Pencils,0.58,-2.924916944,United States,Central,Wisconsin,Madison,53711,42013,January,2015,42018,-$88.04,12,$30.10,86527,#REF!,January-2015
22064,Critical,$0.01,$5.58,$5.30,3017,Repeat Customer,Melvin Benton,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Staples Brown Kraft Recycled Clasp Envelopes,0.35,-0.649641577,United States,West,California,Encinitas,92024,42013,January,2015,42014,-$7.25,1,$11.16,89071,#REF!,January-2015
22065,Critical,$0.03,$3.98,$0.70,3017,Repeat Customer,Melvin Benton,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,4009® Highlighters by Sanford,0.52,0.69,United States,West,California,Encinitas,92024,42013,January,2015,42014,$31.20,11,$45.22,89071,#REF!,January-2015
23294,Not Specified,$0.02,$4.00,$1.30,3331,Repeat Customer,Elisabeth Shaw,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,EcoTones® Memo Sheets,0.37,-0.459396569,United States,South,Florida,Ormond Beach,32174,42013,January,2015,42013,-$23.30,12,$50.71,86284,#REF!,January-2015
24273,Not Specified,$0.02,$6.48,$9.17,194,Repeat Customer,Tammy Goldman,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1996,0.37,-3.747702128,United States,West,Utah,Lehi,84043,42014,January,2015,42015,-$105.69,4,$28.20,90431,#REF!,January-2015
2045,Critical,$0.01,$8.34,$0.96,894,Repeat Customer,Gail Rankin Cole,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Document Clip Frames,0.43,0.147308156,United States,East,District of Columbia,Washington,20024,42014,January,2015,42016,$29.33,24,$199.12,14596,#REF!,January-2015
2046,Critical,$0.06,$3.28,$3.97,894,Repeat Customer,Gail Rankin Cole,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 337,0.56,-1.362052582,United States,East,District of Columbia,Washington,20024,42014,January,2015,42015,-$86.00,19,$63.14,14596,#REF!,January-2015
20045,Critical,$0.01,$8.34,$0.96,896,Repeat Customer,Jennifer Siegel,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Document Clip Frames,0.43,0.69,United States,Central,Texas,Denton,76201,42014,January,2015,42016,$34.35,6,$49.78,90166,#REF!,January-2015
20046,Critical,$0.06,$3.28,$3.97,896,Repeat Customer,Jennifer Siegel,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 337,0.56,-4.01022864,United States,Central,Texas,Denton,76201,42014,January,2015,42015,-$66.65,5,$16.62,90166,#REF!,January-2015
25731,Critical,$0.05,$70.98,$46.74,1976,Repeat Customer,Sherri F Vogel,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,"Hon Metal Bookcases, Putty",0.56,-1.542406121,United States,Central,Michigan,East Lansing,48823,42014,January,2015,42015,-$850.65,8,$551.51,89039,#REF!,January-2015
25732,Critical,$0.05,$11.55,$2.36,1976,Repeat Customer,Sherri F Vogel,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 309,0.55,0.69,United States,Central,Michigan,East Lansing,48823,42014,January,2015,42016,$98.53,12,$142.79,89039,#REF!,January-2015
21964,Low,$0.05,$30.42,$8.65,2132,One-Time Customer,Philip Hawkins,Express Air,Home Office,Technology,Computer Peripherals,Small Box,"Fellowes Internet Keyboard, Platinum",0.74,-0.571874178,United States,Central,Missouri,Hazelwood,63042,42014,January,2015,42018,-$191.26,11,$334.44,90078,#REF!,January-2015
20776,Low,$0.03,$297.64,$14.70,2346,Repeat Customer,Sylvia Kumar,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Panasonic KX-P3200 Dot Matrix Printer,0.57,-0.013210504,United States,South,Kentucky,Pleasure Ridge Park,40258,42014,January,2015,42019,-$48.97,12,"$3,707.05",89503,#REF!,January-2015
21724,High,$0.10,$599.99,$24.49,2418,Repeat Customer,Kyle Fink,Regular Air,Consumer,Technology,Copiers and Fax,Large Box,Canon PC1080F Personal Copier,0.5,-0.053987215,United States,South,Virginia,Petersburg,23805,42014,January,2015,42015,-$343.13,11,"$6,355.69",86753,#REF!,January-2015
21725,High,$0.06,$2.78,$1.25,2418,Repeat Customer,Kyle Fink,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 318,0.59,2.36240655,United States,South,Virginia,Petersburg,23805,42014,January,2015,42016,$66.36,10,$28.09,86753,#REF!,January-2015
22787,Medium,$0.00,$5.02,$5.14,2797,Repeat Customer,Cameron Kendall,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",0.79,-3.625461994,United States,East,Pennsylvania,Pittsburgh,15122,42014,January,2015,42015,-$159.30,8,$43.94,87552,#REF!,January-2015
21040,Low,$0.08,$399.98,$12.06,166,One-Time Customer,Vicki Hauser,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Box,Okidata ML320 Series Turbo Dot Matrix Printers,0.56,0.015497552,United States,South,Tennessee,Lebanon,37087,42015,January,2015,42022,$28.51,5,"$1,839.91",89426,#REF!,January-2015
22754,Not Specified,$0.08,$297.64,$14.70,466,One-Time Customer,Marc Nash,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,Panasonic KX-P3200 Dot Matrix Printer,0.57,0.438541012,United States,East,Massachusetts,Bellingham,2019,42015,January,2015,42015,$496.80,5,"$1,132.84",88060,#REF!,January-2015
22755,Not Specified,$0.02,$12.99,$14.37,467,One-Time Customer,Maria Thomas,Regular Air,Small Business,Furniture,Office Furnishings,Large Box,"Tensor ""Hersey Kiss"" Styled Floor Lamp",0.73,-3.876694284,United States,East,Massachusetts,Beverly,1915,42015,January,2015,42016,-$556.81,11,$143.63,88060,#REF!,January-2015
22756,Not Specified,$0.06,$14.42,$6.75,468,One-Time Customer,Craig Bennett,Regular Air,Small Business,Office Supplies,Appliances,Medium Box,Holmes Odor Grabber,0.52,-0.379775465,United States,East,Massachusetts,Hanson,2341,42015,January,2015,42016,-$27.74,5,$73.04,88060,#REF!,January-2015
22757,Not Specified,$0.05,$4.14,$6.60,469,One-Time Customer,Marion Bowling,Express Air,Small Business,Furniture,Office Furnishings,Small Box,Eldon Image Series Black Desk Accessories,0.49,-3.858686657,United States,East,New Jersey,Hawthorne,7506,42015,January,2015,42017,-$128.69,7,$33.35,88060,#REF!,January-2015
22758,Not Specified,$0.03,$11.34,$5.01,470,One-Time Customer,Tony Doyle,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 188,0.36,0.385172643,United States,East,New Jersey,Trenton,8601,42015,January,2015,42015,$23.20,5,$60.24,88060,#REF!,January-2015
24693,Critical,$0.08,$14.20,$5.30,947,One-Time Customer,Dorothy Buchanan,Express Air,Home Office,Furniture,Office Furnishings,Wrap Bag,Coloredge Poster Frame,0.46,0.377617529,United States,East,New Jersey,Bayonne,7002,42015,January,2015,42017,$27.23,5,$72.11,86565,#REF!,January-2015
20688,High,$0.05,$6.30,$0.50,120,Repeat Customer,Helen H Murphy,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 51,0.39,0.69,United States,West,Utah,Layton,84041,42016,January,2015,42017,$41.30,10,$59.85,86520,#REF!,January-2015
20689,High,$0.09,$205.99,$3.00,120,Repeat Customer,Helen H Murphy,Express Air,Corporate,Technology,Telephones and Communication,Small Box,6185,0.58,0.69,United States,West,Utah,Layton,84041,42016,January,2015,42018,"$1,179.02",10,"$1,708.73",86520,#REF!,January-2015
20855,Not Specified,$0.09,$27.75,$19.99,750,One-Time Customer,Jordan Wilkinson,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/Drawer®,0.67,-0.872336129,United States,South,Kentucky,Florence,41042,42016,January,2015,42017,-$224.64,10,$257.52,91200,#REF!,January-2015
20661,Low,$0.04,$6.24,$5.22,823,One-Time Customer,Christian Albright,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,Eldon Expressions Mahogany Wood Desk Collection,0.6,0.054604263,United States,South,Tennessee,Smyrna,37167,42016,January,2015,42021,$4.38,13,$80.23,89257,#REF!,January-2015
20663,Low,$0.09,$260.98,$41.91,824,One-Time Customer,Joann Moser,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",0.59,-0.049265979,United States,South,Tennessee,Spring Hill,37174,42016,January,2015,42023,-$100.74,8,"$2,044.90",89257,#REF!,January-2015
4724,High,$0.04,$90.97,$28.00,898,Repeat Customer,Harriet Hodges,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,Lexmark Z55se Color Inkjet Printer,0.38,-0.30192252,United States,East,New York,New York City,10039,42016,January,2015,42017,-$173.10,6,$573.31,33635,#REF!,January-2015
4725,High,$0.07,$20.34,$35.00,898,Repeat Customer,Harriet Hodges,Regular Air,Small Business,Office Supplies,Storage & Organization,Large Box,Tennsco Commercial Shelving,0.84,-0.685730585,United States,East,New York,New York City,10039,42016,January,2015,42017,-$96.16,5,$140.23,33635,#REF!,January-2015
